´«¸ÐÆ÷Î»ÖÃ,0GTA32CRH101_PV,0GTA32CT101_PV,0GTA32CP101_PV
2026-04-03 18:50,98.4,17.87,97.07
2026-04-03 18:51,98.1,17.8,97.06
2026-04-03 18:52,98.1,17.79,97.06
2026-04-03 18:53,98.1,17.78,97.05
2026-04-03 18:54,98.1,17.83,97.06
2026-04-03 18:55,98.5,17.61,97.07
2026-04-03 18:56,98.4,17.73,97.07
2026-04-03 18:57,98.3,17.83,97.07
2026-04-03 18:58,98.3,17.78,97.07
2026-04-03 18:59,98.5,17.66,97.07
2026-04-03 19:00,98.7,17.62,97.07
2026-04-03 19:01,98.6,17.52,97.07
2026-04-03 19:02,98.9,17.59,97.07
2026-04-03 19:03,99,17.59,97.07
2026-04-03 19:04,99,17.51,97.07
2026-04-03 19:05,99,17.62,97.08
2026-04-03 19:06,98.6,17.72,97.08
2026-04-03 19:07,98.7,17.76,97.09
2026-04-03 19:08,99.1,17.46,97.09
2026-04-03 19:09,99.4,17.53,97.1
2026-04-03 19:10,99.3,17.45,97.11
2026-04-03 19:11,99.3,17.53,97.11
2026-04-03 19:12,99.2,17.7,97.12
2026-04-03 19:13,99,17.69,97.12
2026-04-03 19:14,99.4,17.56,97.12
2026-04-03 19:15,99.4,17.58,97.11
2026-04-03 19:16,99.6,17.51,97.12
2026-04-03 19:17,99.8,17.38,97.12
2026-04-03 19:18,99.9,17.61,97.11
2026-04-03 19:19,99.6,17.46,97.13
2026-04-03 19:20,99.5,17.61,97.13
2026-04-03 19:21,99.4,17.66,97.12
2026-04-03 19:22,99.3,17.64,97.13
2026-04-03 19:23,99.4,17.68,97.13
2026-04-03 19:24,99.2,17.69,97.14
2026-04-03 19:25,99,17.73,97.14
2026-04-03 19:26,99,17.82,97.14
2026-04-03 19:27,98.7,17.79,97.14
2026-04-03 19:28,98.7,17.89,97.14
2026-04-03 19:29,98.5,17.73,97.15
2026-04-03 19:30,98.6,17.83,97.15
2026-04-03 19:31,98.5,17.92,97.16
2026-04-03 19:32,98.3,17.93,97.14
2026-04-03 19:33,98.5,17.8,97.15
2026-04-03 19:34,98.8,17.75,97.16
2026-04-03 19:35,98.9,17.62,97.15
2026-04-03 19:36,99.3,17.56,97.15
2026-04-03 19:37,99.5,17.45,97.15
2026-04-03 19:38,99.5,17.48,97.16
2026-04-03 19:39,99.6,17.56,97.16
2026-04-03 19:40,99.6,17.45,97.16
2026-04-03 19:41,99.7,17.49,97.16
2026-04-03 19:42,99.8,17.4,97.16
2026-04-03 19:43,99.7,17.44,97.17
2026-04-03 19:44,99.8,17.46,97.17
2026-04-03 19:45,99.6,17.53,97.18
2026-04-03 19:46,99.4,17.62,97.18
2026-04-03 19:47,99.2,17.66,97.18
2026-04-03 19:48,99.2,17.76,97.18
2026-04-03 19:49,99.1,17.66,97.18
2026-04-03 19:50,99,17.76,97.17
2026-04-03 19:51,98.7,17.83,97.17
2026-04-03 19:52,98.8,17.59,97.17
2026-04-03 19:53,99.2,17.46,97.16
2026-04-03 19:54,99.6,17.38,97.17
2026-04-03 19:55,99.7,17.41,97.17
2026-04-03 19:56,99.5,17.28,97.17
2026-04-03 19:57,99.5,17.21,97.18
2026-04-03 19:58,99.4,17.27,97.17
2026-04-03 19:59,99.4,17.18,97.17
2026-04-03 20:00,99.3,17.35,97.18
2026-04-03 20:01,98.9,17.38,97.19
2026-04-03 20:02,98.8,17.27,97.18
2026-04-03 20:03,98.8,17.48,97.19
2026-04-03 20:04,98.7,17.42,97.18
2026-04-03 20:05,98.5,17.52,97.18
2026-04-03 20:06,98.3,17.46,97.18
2026-04-03 20:07,98.3,17.55,97.17
2026-04-03 20:08,98.3,17.61,97.18
2026-04-03 20:09,98,17.7,97.18
2026-04-03 20:10,97.9,17.53,97.18
2026-04-03 20:11,98.1,17.55,97.18
2026-04-03 20:12,98.2,17.49,97.2
2026-04-03 20:13,98.2,17.55,97.21
2026-04-03 20:14,98.2,17.65,97.21
2026-04-03 20:15,98.1,17.65,97.21
2026-04-03 20:16,98.2,17.76,97.21
2026-04-03 20:17,97.8,17.65,97.21
2026-04-03 20:18,97.9,17.66,97.22
2026-04-03 20:19,98.1,17.75,97.22
2026-04-03 20:20,98.1,17.66,97.23
2026-04-03 20:21,97.9,17.72,97.22
2026-04-03 20:22,98,17.66,97.23
2026-04-03 20:23,97.9,17.78,97.22
2026-04-03 20:24,97.9,17.76,97.22
2026-04-03 20:25,97.6,17.68,97.23
2026-04-03 20:26,97.7,17.65,97.22
2026-04-03 20:27,97.6,17.8,97.22
2026-04-03 20:28,97.6,17.73,97.22
2026-04-03 20:29,97.7,17.7,97.22
2026-04-03 20:30,97.5,17.72,97.22
2026-04-03 20:31,97.4,17.64,97.22
2026-04-03 20:32,97.5,17.62,97.21
2026-04-03 20:33,97.3,17.61,97.22
2026-04-03 20:34,97.3,17.55,97.22
2026-04-03 20:35,97.3,17.59,97.22
2026-04-03 20:36,97.4,17.85,97.23
2026-04-03 20:37,97.3,17.83,97.23
2026-04-03 20:38,96.9,17.7,97.22
2026-04-03 20:39,97,17.78,97.22
2026-04-03 20:40,97,17.65,97.23
2026-04-03 20:41,96.8,17.66,97.22
2026-04-03 20:42,96.8,17.61,97.22
2026-04-03 20:43,96.8,17.51,97.23
2026-04-03 20:44,96.9,17.66,97.23
2026-04-03 20:45,96.9,17.69,97.23
2026-04-03 20:46,96.7,17.78,97.23
2026-04-03 20:47,96.7,17.61,97.23
2026-04-03 20:48,96.6,17.66,97.24
2026-04-03 20:49,96.4,17.62,97.24
2026-04-03 20:50,96.5,17.61,97.24
2026-04-03 20:51,96.4,17.64,97.24
2026-04-03 20:52,96.5,17.65,97.24
2026-04-03 20:53,96.4,17.51,97.24
2026-04-03 20:54,96.5,17.59,97.24
2026-04-03 20:55,96.6,17.41,97.24
2026-04-03 20:56,96.8,17.42,97.24
2026-04-03 20:57,96.9,17.56,97.25
2026-04-03 20:58,96.5,17.48,97.25
2026-04-03 20:59,96.6,17.52,97.24
2026-04-03 21:00,96.5,17.52,97.24
2026-04-03 21:01,96.6,17.62,97.24
2026-04-03 21:02,96.5,17.73,97.24
2026-04-03 21:03,96.2,17.64,97.24
2026-04-03 21:04,96.4,17.46,97.24
2026-04-03 21:05,96.4,17.55,97.23
2026-04-03 21:06,96.5,17.49,97.23
2026-04-03 21:07,96.4,17.41,97.23
2026-04-03 21:08,96.5,17.45,97.23
2026-04-03 21:09,96.4,17.48,97.23
2026-04-03 21:10,96.3,17.65,97.23
2026-04-03 21:11,96.3,17.35,97.23
2026-04-03 21:12,96.3,17.51,97.23
2026-04-03 21:13,96.2,17.45,97.23
2026-04-03 21:14,96.3,17.48,97.24
2026-04-03 21:15,96.3,17.41,97.24
2026-04-03 21:16,96.3,17.44,97.23
2026-04-03 21:17,96.2,17.45,97.24
2026-04-03 21:18,96,17.28,97.24
2026-04-03 21:19,96.4,17.2,97.23
2026-04-03 21:20,96.6,16.97,97.24
2026-04-03 21:21,97.4,17.02,97.24
2026-04-03 21:22,97.4,17.02,97.24
2026-04-03 21:23,97.6,17.05,97.25
2026-04-03 21:24,97.8,17.03,97.25
2026-04-03 21:25,97.8,17.02,97.26
2026-04-03 21:26,98.1,17.05,97.25
2026-04-03 21:27,97.9,17.06,97.25
2026-04-03 21:28,97.8,17.13,97.26
2026-04-03 21:29,97.4,17.11,97.26
2026-04-03 21:30,97.4,17.1,97.26
2026-04-03 21:31,97.3,17.11,97.27
2026-04-03 21:32,97.4,17.17,97.26
2026-04-03 21:33,97.2,17.21,97.28
2026-04-03 21:34,97.2,17.34,97.28
2026-04-03 21:35,96.8,17.33,97.27
2026-04-03 21:36,97.2,17.1,97.28
2026-04-03 21:37,97.1,17.07,97.28
2026-04-03 21:38,97.2,17.21,97.28
2026-04-03 21:39,97,17.17,97.29
2026-04-03 21:40,97,17.27,97.29
2026-04-03 21:41,96.8,17.1,97.3
2026-04-03 21:42,96.8,17.17,97.29
2026-04-03 21:43,96.5,17.16,97.3
2026-04-03 21:44,96.6,17.18,97.3
2026-04-03 21:45,96.4,17.21,97.3
2026-04-03 21:46,96.3,17.14,97.3
2026-04-03 21:47,96.5,17.14,97.31
2026-04-03 21:48,96.6,17.03,97.31
2026-04-03 21:49,96.8,17.05,97.32
2026-04-03 21:50,96.8,17,97.31
2026-04-03 21:51,96.8,17,97.31
2026-04-03 21:52,96.6,17.05,97.31
2026-04-03 21:53,96.6,17.16,97.31
2026-04-03 21:54,96.5,17.18,97.32
2026-04-03 21:55,96.5,17.09,97.31
2026-04-03 21:56,96.4,17.03,97.32
2026-04-03 21:57,96.3,16.94,97.33
2026-04-03 21:58,96.6,17.03,97.33
2026-04-03 21:59,96.7,16.87,97.33
2026-04-03 22:00,96.8,16.96,97.33
2026-04-03 22:01,96.7,16.93,97.33
2026-04-03 22:02,96.9,16.8,97.33
2026-04-03 22:03,96.8,16.94,97.34
2026-04-03 22:04,96.6,16.96,97.33
2026-04-03 22:05,96.5,16.89,97.33
2026-04-03 22:06,96.5,17.1,97.33
2026-04-03 22:07,96.3,16.94,97.33
2026-04-03 22:08,96.6,16.86,97.33
2026-04-03 22:09,96.9,16.87,97.33
2026-04-03 22:10,96.8,16.8,97.33
2026-04-03 22:11,96.8,16.93,97.33
2026-04-03 22:12,96.5,16.8,97.33
2026-04-03 22:13,96.1,16.65,97.33
2026-04-03 22:14,97.2,16.64,97.33
2026-04-03 22:15,97.7,16.46,97.33
2026-04-03 22:16,98,16.5,97.32
2026-04-03 22:17,97.8,16.34,97.32
2026-04-03 22:18,97.8,16.28,97.32
2026-04-03 22:19,97.6,16.17,97.33
2026-04-03 22:20,97.4,16.14,97.33
2026-04-03 22:21,97.5,16.27,97.33
2026-04-03 22:22,98,16.37,97.32
2026-04-03 22:23,97.8,16.48,97.32
2026-04-03 22:24,97.8,16.57,97.32
2026-04-03 22:25,97.8,16.68,97.32
2026-04-03 22:26,97.7,16.69,97.31
2026-04-03 22:27,97.6,16.71,97.31
2026-04-03 22:28,96.9,16.68,97.31
2026-04-03 22:29,97.1,16.75,97.31
2026-04-03 22:30,96.7,16.68,97.31
2026-04-03 22:31,96.8,16.79,97.31
2026-04-03 22:32,97.1,16.57,97.31
2026-04-03 22:33,97.9,16.58,97.31
2026-04-03 22:34,98.3,16.57,97.32
2026-04-03 22:35,98.1,16.79,97.31
2026-04-03 22:36,97.8,16.82,97.31
2026-04-03 22:37,97.5,16.74,97.31
2026-04-03 22:38,97.3,16.65,97.32
2026-04-03 22:39,97.4,16.87,97.33
2026-04-03 22:40,97.3,16.89,97.33
2026-04-03 22:41,97.1,16.94,97.33
2026-04-03 22:42,97,16.96,97.33
2026-04-03 22:43,96.9,16.99,97.33
2026-04-03 22:44,96.7,17.02,97.34
2026-04-03 22:45,96.5,17.07,97.34
2026-04-03 22:46,96.4,17.13,97.34
2026-04-03 22:47,95.5,16.82,97.35
2026-04-03 22:48,95.7,16.94,97.35
2026-04-03 22:49,95.1,16.9,97.35
2026-04-03 22:50,95,16.94,97.33
2026-04-03 22:51,94.7,16.8,97.34
2026-04-03 22:52,94.4,16.83,97.34
2026-04-03 22:53,93.3,16.8,97.34
2026-04-03 22:54,94.1,16.87,97.34
2026-04-03 22:55,93.6,16.8,97.34
2026-04-03 22:56,92.9,16.76,97.33
2026-04-03 22:57,93.4,16.79,97.33
2026-04-03 22:58,93.3,16.82,97.33
2026-04-03 22:59,94.1,16.78,97.33
2026-04-03 23:00,93.9,16.82,97.32
2026-04-03 23:01,93.7,16.8,97.33
2026-04-03 23:02,93.5,16.96,97.31
2026-04-03 23:03,93.2,16.86,97.33
2026-04-03 23:04,92.4,16.69,97.33
2026-04-03 23:05,93,16.79,97.33
2026-04-03 23:06,93.3,16.76,97.33
2026-04-03 23:07,93.7,16.89,97.33
2026-04-03 23:08,93.3,16.75,97.33
2026-04-03 23:09,93.3,16.79,97.32
2026-04-03 23:10,93.7,16.72,97.33
2026-04-03 23:11,94,16.64,97.32
2026-04-03 23:12,94.1,16.68,97.31
2026-04-03 23:13,93.7,16.71,97.31
2026-04-03 23:14,93.5,16.69,97.31
2026-04-03 23:15,93.3,16.84,97.31
2026-04-03 23:16,92.3,16.8,97.31
2026-04-03 23:17,92.6,16.83,97.31
2026-04-03 23:18,92.1,16.78,97.32
2026-04-03 23:19,91.8,16.76,97.32
2026-04-03 23:20,91.5,16.8,97.32
2026-04-03 23:21,88.8,16.59,97.31
2026-04-03 23:22,89.4,16.43,97.32
2026-04-03 23:23,89.8,16.55,97.31
2026-04-03 23:24,89.7,16.52,97.31
2026-04-03 23:25,89.5,16.47,97.32
2026-04-03 23:26,89.1,16.61,97.33
2026-04-03 23:27,89.7,16.58,97.31
2026-04-03 23:28,89.9,16.47,97.32
2026-04-03 23:29,89.7,16.38,97.32
2026-04-03 23:30,90.3,16.4,97.32
2026-04-03 23:31,90.4,16.46,97.32
2026-04-03 23:32,90.2,16.55,97.33
2026-04-03 23:33,88.8,16.48,97.32
2026-04-03 23:34,89.4,16.52,97.33
2026-04-03 23:35,89.8,16.59,97.33
2026-04-03 23:36,89.7,16.8,97.32
2026-04-03 23:37,90.4,16.61,97.33
2026-04-03 23:38,93.5,16.55,97.33
2026-04-03 23:39,94,16.79,97.33
2026-04-03 23:40,93.9,16.82,97.33
2026-04-03 23:41,94.3,16.64,97.33
2026-04-03 23:42,94.6,16.69,97.33
2026-04-03 23:43,94.8,16.66,97.33
2026-04-03 23:44,93.9,16.65,97.33
2026-04-03 23:45,93.5,16.72,97.33
2026-04-03 23:46,93.3,16.75,97.33
2026-04-03 23:47,93.6,16.66,97.32
2026-04-03 23:48,93.4,16.74,97.33
2026-04-03 23:49,93.3,16.66,97.32
2026-04-03 23:50,93.1,16.83,97.32
2026-04-03 23:51,92.7,16.92,97.32
2026-04-03 23:52,92.5,16.99,97.31
2026-04-03 23:53,92.3,16.99,97.32
2026-04-03 23:54,91.6,16.82,97.32
2026-04-03 23:55,91.8,16.76,97.31
2026-04-03 23:56,91.9,16.8,97.32
2026-04-03 23:57,92.2,16.8,97.32
2026-04-03 23:58,92,16.89,97.31
2026-04-03 23:59,92,16.8,97.32
2026-04-04 00:00,91.6,16.8,97.32
2026-04-04 00:01,91.5,16.69,97.32
2026-04-04 00:02,91.6,16.59,97.33
2026-04-04 00:03,91.8,16.52,97.32
2026-04-04 00:04,92.1,16.65,97.32
2026-04-04 00:05,91.9,16.65,97.33
2026-04-04 00:06,91.4,16.58,97.33
2026-04-04 00:07,91.7,16.62,97.32
2026-04-04 00:08,92.1,16.66,97.33
2026-04-04 00:09,92.7,16.71,97.32
2026-04-04 00:10,93.2,16.52,97.33
2026-04-04 00:11,93.2,16.62,97.33
2026-04-04 00:12,93.1,16.57,97.32
2026-04-04 00:13,93.7,16.72,97.32
2026-04-04 00:14,94,16.61,97.31
2026-04-04 00:15,94.1,16.59,97.32
2026-04-04 00:16,93.6,16.65,97.31
2026-04-04 00:17,93.5,16.75,97.32
2026-04-04 00:18,93.6,16.62,97.32
2026-04-04 00:19,93.6,16.58,97.33
2026-04-04 00:20,93.4,16.62,97.33
2026-04-04 00:21,93.6,16.44,97.33
2026-04-04 00:22,93.6,16.62,97.33
2026-04-04 00:23,93.4,16.55,97.33
2026-04-04 00:24,93.3,16.44,97.32
2026-04-04 00:25,93.2,16.33,97.33
2026-04-04 00:26,93.1,16.3,97.33
2026-04-04 00:27,93.2,16.35,97.32
2026-04-04 00:28,94,16.34,97.33
2026-04-04 00:29,93.9,16.4,97.33
2026-04-04 00:30,93.7,16.54,97.33
2026-04-04 00:31,93.5,16.52,97.33
2026-04-04 00:32,93.2,16.61,97.31
2026-04-04 00:33,93,16.68,97.31
2026-04-04 00:34,93,16.65,97.31
2026-04-04 00:35,92.9,16.58,97.31
2026-04-04 00:36,92.7,16.54,97.31
2026-04-04 00:37,92.7,16.64,97.31
2026-04-04 00:38,92.6,16.61,97.31
2026-04-04 00:39,92.4,16.52,97.3
2026-04-04 00:40,92.7,16.52,97.3
2026-04-04 00:41,92.5,16.65,97.3
2026-04-04 00:42,92.4,16.47,97.3
2026-04-04 00:43,92.7,16.48,97.31
2026-04-04 00:44,93,16.43,97.3
2026-04-04 00:45,93.5,16.44,97.3
2026-04-04 00:46,93.2,16.48,97.29
2026-04-04 00:47,93,16.44,97.3
2026-04-04 00:48,93.4,16.46,97.29
2026-04-04 00:49,93.2,16.37,97.3
2026-04-04 00:50,93.4,16.4,97.29
2026-04-04 00:51,94.5,16.21,97.3
2026-04-04 00:52,95.4,16.02,97.3
2026-04-04 00:53,95.4,15.93,97.3
2026-04-04 00:54,95.4,15.99,97.29
2026-04-04 00:55,95.2,15.89,97.3
2026-04-04 00:56,95.2,15.89,97.29
2026-04-04 00:57,95.4,15.86,97.29
2026-04-04 00:58,95.3,15.99,97.3
2026-04-04 00:59,95.3,15.85,97.3
2026-04-04 01:00,94.9,15.96,97.3
2026-04-04 01:01,94.7,15.91,97.29
2026-04-04 01:02,94.7,15.84,97.3
2026-04-04 01:03,94.7,15.88,97.28
2026-04-04 01:04,94.4,15.81,97.29
2026-04-04 01:05,94.2,15.93,97.29
2026-04-04 01:06,94.5,15.86,97.29
2026-04-04 01:07,94.4,15.71,97.29
2026-04-04 01:08,94.5,15.81,97.29
2026-04-04 01:09,94.2,15.73,97.29
2026-04-04 01:10,94.5,15.79,97.3
2026-04-04 01:11,94.2,15.81,97.3
2026-04-04 01:12,94.7,15.78,97.3
2026-04-04 01:13,95,15.55,97.3
2026-04-04 01:14,95.2,15.65,97.29
2026-04-04 01:15,95.1,15.64,97.29
2026-04-04 01:16,96.2,15.48,97.29
2026-04-04 01:17,96.5,15.47,97.28
2026-04-04 01:18,96.4,15.43,97.29
2026-04-04 01:19,96.2,15.57,97.28
2026-04-04 01:20,95.8,15.61,97.28
2026-04-04 01:21,96,15.6,97.28
2026-04-04 01:22,95.9,15.55,97.28
2026-04-04 01:23,95.7,15.54,97.29
2026-04-04 01:24,95.5,15.6,97.29
2026-04-04 01:25,95.4,15.68,97.29
2026-04-04 01:26,95.3,15.64,97.28
2026-04-04 01:27,95,15.69,97.28
2026-04-04 01:28,95.3,15.43,97.28
2026-04-04 01:29,95.6,15.58,97.28
2026-04-04 01:30,96.2,15.51,97.27
2026-04-04 01:31,96.8,15.44,97.26
2026-04-04 01:32,96.6,15.4,97.26
2026-04-04 01:33,97.1,15.31,97.27
2026-04-04 01:34,97.1,15.3,97.27
2026-04-04 01:35,97.1,15.26,97.26
2026-04-04 01:36,96.7,15.36,97.26
2026-04-04 01:37,96.6,15.4,97.26
2026-04-04 01:38,96.2,15.34,97.26
2026-04-04 01:39,96,15.4,97.25
2026-04-04 01:40,95.9,15.31,97.25
2026-04-04 01:41,96,15.17,97.25
2026-04-04 01:42,96,15.05,97.25
2026-04-04 01:43,95.8,14.81,97.24
2026-04-04 01:44,95.7,14.52,97.24
2026-04-04 01:45,95.8,14.7,97.24
2026-04-04 01:46,92.8,14.52,97.24
2026-04-04 01:47,91.7,14.57,97.24
2026-04-04 01:48,91,14.79,97.25
2026-04-04 01:49,90.2,14.81,97.24
2026-04-04 01:50,89.8,14.81,97.24
2026-04-04 01:51,89,14.95,97.25
2026-04-04 01:52,90.2,15.01,97.24
2026-04-04 01:53,91.1,15.05,97.23
2026-04-04 01:54,90.8,14.93,97.23
2026-04-04 01:55,91,15.07,97.23
2026-04-04 01:56,90.8,15.05,97.23
2026-04-04 01:57,90.7,14.98,97.22
2026-04-04 01:58,91.4,14.93,97.23
2026-04-04 01:59,91.3,14.88,97.23
2026-04-04 02:00,91.5,14.93,97.23
2026-04-04 02:01,91.5,14.91,97.23
2026-04-04 02:02,91.4,14.79,97.22
2026-04-04 02:03,91.5,14.78,97.23
2026-04-04 02:04,91.3,14.61,97.22
2026-04-04 02:05,91.4,14.47,97.23
2026-04-04 02:06,91.2,14.55,97.23
2026-04-04 02:07,91.1,14.52,97.23
2026-04-04 02:08,91.3,14.71,97.24
2026-04-04 02:09,91,14.64,97.24
2026-04-04 02:10,91.6,14.46,97.24
2026-04-04 02:11,91.9,14.63,97.25
2026-04-04 02:12,91.8,14.6,97.25
2026-04-04 02:13,91.9,14.52,97.25
2026-04-04 02:14,92,14.55,97.25
2026-04-04 02:15,92.4,14.5,97.26
2026-04-04 02:16,92.4,14.55,97.26
2026-04-04 02:17,92.8,14.44,97.26
2026-04-04 02:18,92.4,14.52,97.27
2026-04-04 02:19,92.2,14.5,97.27
2026-04-04 02:20,92.4,14.5,97.26
2026-04-04 02:21,92.1,14.46,97.26
2026-04-04 02:22,92.3,14.51,97.26
2026-04-04 02:23,92,14.52,97.25
2026-04-04 02:24,92,14.57,97.26
2026-04-04 02:25,91.9,14.63,97.25
2026-04-04 02:26,91.9,14.46,97.26
2026-04-04 02:27,92.1,14.37,97.26
2026-04-04 02:28,91.9,14.44,97.25
2026-04-04 02:29,91.9,14.46,97.26
2026-04-04 02:30,92.7,14.4,97.25
2026-04-04 02:31,92.8,14.34,97.26
2026-04-04 02:32,93,14.36,97.25
2026-04-04 02:33,92.8,14.34,97.25
2026-04-04 02:34,92.6,14.32,97.25
2026-04-04 02:35,92.5,14.36,97.25
2026-04-04 02:36,92.5,14.34,97.24
2026-04-04 02:37,92.5,14.48,97.25
2026-04-04 02:38,92.1,14.36,97.25
2026-04-04 02:39,92,14.4,97.25
2026-04-04 02:40,92,14.34,97.25
2026-04-04 02:41,91.4,14.19,97.25
2026-04-04 02:42,91.5,14.27,97.24
2026-04-04 02:43,91.7,14.27,97.23
2026-04-04 02:44,91.5,14.32,97.22
2026-04-04 02:45,91.4,14.23,97.23
2026-04-04 02:46,91.3,14.25,97.21
2026-04-04 02:47,91.3,14.29,97.21
2026-04-04 02:48,91.6,14.17,97.21
2026-04-04 02:49,92.1,14.12,97.21
2026-04-04 02:50,92.6,14.06,97.2
2026-04-04 02:51,92.4,14.19,97.2
2026-04-04 02:52,92,14.2,97.2
2026-04-04 02:53,92,14.02,97.21
2026-04-04 02:54,92.4,14.01,97.2
2026-04-04 02:55,92.6,14.04,97.2
2026-04-04 02:56,92.7,14.02,97.2
2026-04-04 02:57,92.3,14.12,97.2
2026-04-04 02:58,92.3,13.97,97.2
2026-04-04 02:59,93.3,13.84,97.2
2026-04-04 03:00,93.1,13.95,97.22
2026-04-04 03:01,93,13.85,97.22
2026-04-04 03:02,92.6,13.81,97.23
2026-04-04 03:03,92.3,13.67,97.22
2026-04-04 03:04,92.3,13.6,97.23
2026-04-04 03:05,92.2,13.68,97.23
2026-04-04 03:06,92.4,13.71,97.24
2026-04-04 03:07,92.6,13.71,97.24
2026-04-04 03:08,92.6,13.74,97.25
2026-04-04 03:09,92.4,13.84,97.26
2026-04-04 03:10,92.1,13.77,97.25
2026-04-04 03:11,92,13.92,97.25
2026-04-04 03:12,92,13.89,97.26
2026-04-04 03:13,92.3,13.85,97.26
2026-04-04 03:14,93.4,13.82,97.25
2026-04-04 03:15,92.9,13.78,97.25
2026-04-04 03:16,92.9,13.84,97.25
2026-04-04 03:17,93.3,13.84,97.25
2026-04-04 03:18,93.1,13.73,97.26
2026-04-04 03:19,92.8,13.75,97.26
2026-04-04 03:20,92.1,13.8,97.27
2026-04-04 03:21,92.1,13.85,97.27
2026-04-04 03:22,92.4,13.85,97.27
2026-04-04 03:23,92.7,13.71,97.27
2026-04-04 03:24,93,13.78,97.27
2026-04-04 03:25,93,13.68,97.27
2026-04-04 03:26,92.7,13.85,97.28
2026-04-04 03:27,92.5,13.71,97.26
2026-04-04 03:28,93.6,13.73,97.26
2026-04-04 03:29,93.8,13.8,97.25
2026-04-04 03:30,93.7,13.73,97.25
2026-04-04 03:31,93.4,13.84,97.25
2026-04-04 03:32,93.1,13.85,97.25
2026-04-04 03:33,93.2,13.73,97.25
2026-04-04 03:34,93.2,13.77,97.24
2026-04-04 03:35,92.8,13.89,97.24
2026-04-04 03:36,92.5,13.91,97.24
2026-04-04 03:37,92.6,13.81,97.24
2026-04-04 03:38,92.4,13.89,97.22
2026-04-04 03:39,93.2,13.7,97.23
2026-04-04 03:40,94.7,13.53,97.24
2026-04-04 03:41,95,13.52,97.24
2026-04-04 03:42,94.8,13.57,97.23
2026-04-04 03:43,94.4,13.63,97.24
2026-04-04 03:44,94.4,13.61,97.24
2026-04-04 03:45,94.1,13.74,97.24
2026-04-04 03:46,93.9,13.73,97.25
2026-04-04 03:47,93.6,13.65,97.25
2026-04-04 03:48,93.6,13.57,97.24
2026-04-04 03:49,94.9,13.3,97.25
2026-04-04 03:50,95.2,13.32,97.25
2026-04-04 03:51,94.9,13.39,97.25
2026-04-04 03:52,94.8,13.3,97.27
2026-04-04 03:53,94.8,13.27,97.26
2026-04-04 03:54,94.8,13.15,97.27
2026-04-04 03:55,94.8,13.27,97.27
2026-04-04 03:56,94.6,13.33,97.26
2026-04-04 03:57,94.6,13.22,97.25
2026-04-04 03:58,94.5,13.37,97.26
2026-04-04 03:59,95.1,13.09,97.25
2026-04-04 04:00,95.6,13.11,97.25
2026-04-04 04:01,95.5,13.26,97.25
2026-04-04 04:02,95.1,13.22,97.25
2026-04-04 04:03,96,13.13,97.26
2026-04-04 04:04,95.6,13.13,97.26
2026-04-04 04:05,95.7,13.18,97.26
2026-04-04 04:06,95.4,13.32,97.26
2026-04-04 04:07,95.2,13.26,97.26
2026-04-04 04:08,95,13.22,97.26
2026-04-04 04:09,95.4,13.21,97.26
2026-04-04 04:10,95.5,13.15,97.26
2026-04-04 04:11,95.6,13.08,97.25
2026-04-04 04:12,95.4,13.15,97.25
2026-04-04 04:13,95.1,13.12,97.24
2026-04-04 04:14,95,13.26,97.24
2026-04-04 04:15,95,13.23,97.24
2026-04-04 04:16,94.8,13.27,97.24
2026-04-04 04:17,94.7,13.25,97.23
2026-04-04 04:18,94.9,13.22,97.24
2026-04-04 04:19,94.7,13.18,97.23
2026-04-04 04:20,95.5,13.13,97.23
2026-04-04 04:21,95.2,13.21,97.23
2026-04-04 04:22,94.8,13.26,97.24
2026-04-04 04:23,94.8,13.27,97.24
2026-04-04 04:24,94.7,13.33,97.25
2026-04-04 04:25,94.3,13.34,97.25
2026-04-04 04:26,94.3,13.27,97.25
2026-04-04 04:27,94.2,13.33,97.25
2026-04-04 04:28,94.1,13.3,97.26
2026-04-04 04:29,94.2,13.34,97.26
2026-04-04 04:30,94,13.39,97.26
2026-04-04 04:31,93.8,13.26,97.26
2026-04-04 04:32,94.1,13.32,97.25
2026-04-04 04:33,94.2,13.23,97.25
2026-04-04 04:34,94.2,13.27,97.25
2026-04-04 04:35,94.2,13.3,97.25
2026-04-04 04:36,94.5,13.11,97.25
2026-04-04 04:37,94.9,13.09,97.25
2026-04-04 04:38,95.2,13.01,97.25
2026-04-04 04:39,95.2,13.06,97.25
2026-04-04 04:40,95.2,13.13,97.26
2026-04-04 04:41,94.8,13.16,97.26
2026-04-04 04:42,95,13.12,97.25
2026-04-04 04:43,94.9,13.11,97.25
2026-04-04 04:44,95.1,13.04,97.25
2026-04-04 04:45,95,13.01,97.25
2026-04-04 04:46,95,13.22,97.25
2026-04-04 04:47,94.9,13.08,97.25
2026-04-04 04:48,95.3,12.92,97.26
2026-04-04 04:49,95.9,12.9,97.26
2026-04-04 04:50,95.6,12.95,97.26
2026-04-04 04:51,95.4,12.94,97.25
2026-04-04 04:52,95.2,12.91,97.25
2026-04-04 04:53,95.8,12.72,97.25
2026-04-04 04:54,96.2,12.76,97.26
2026-04-04 04:55,95.7,12.81,97.25
2026-04-04 04:56,95.6,12.91,97.26
2026-04-04 04:57,95.4,12.94,97.26
2026-04-04 04:58,95.2,12.9,97.27
2026-04-04 04:59,95.2,12.91,97.26
2026-04-04 05:00,95.2,12.92,97.26
